3,309000.00,4446.00
3,285000.00,5938.00
3,350000.00,5469.00
3,349566.00,5710.00
3,318000.00,4746.00
3,320000.00,5161.00
3,456192.00,5940.00
3,289000.00,5352.00
3,285000.00,4453.00
3,285000.00,6064.00
3,329000.00,4700.00
3,296560.00,5966.00
3,275000.00,5851.00
3,402000.00,6000.00
4,625000.00,5208.00
3,259000.00,4841.00
3,374775.00,5700.00
3,299000.00,5802.00
4,259000.00,3463.00
3,436518.00,6089.00
3,290000.00,4531.00
3,402000.00,6000.00
3,329000.00,4910.00
3,340000.00,5667.00
3,279000.00,5936.00
4,385000.00,4278.00
3,348406.00,5800.00
3,390000.00,5963.00
3,380000.00,4162.00
3,357180.00,6000.00
3,324000.00,4629.00
4,315000.00,4280.00
3,320000.00,4571.00
3,299000.00,5642.00
3,275000.00,4297.00
3,459000.00,6203.00
4,465000.00,6001.00
5,450000.00,4891.00
4,390200.00,5660.00
3,335029.00,5610.00
3,311920.00,5600.00
3,320000.00,5161.00
3,320000.00,5161.00
3,330055.00,5500.00
3,325000.00,5078.00
3,395000.00,5197.00
3,335000.00,5678.00
4,325000.00,4643.00
3,280299.00,5960.00
4,590000.00,3933.00
3,279000.00,3577.00
3,289000.00,6149.00
3,315000.00,5339.00
3,255000.00,5312.00
3,278000.00,4633.00
4,355000.00,4797.00
4,450000.00,4399.00
3,349990.00,4380.00
3,364981.00,5103.00
4,349000.00,5369.00
3,279000.00,6200.00
4,665260.00,6200.00
3,419000.00,5339.00
3,320000.00,4946.00
4,390000.00,2998.00
3,265000.00,3955.00
3,285000.00,3857.00
3,359000.00,5279.00
3,376232.00,5624.00
3,374906.00,5587.00
4,435000.00,4693.00
3,299000.00,4823.00
3,210000.00,3889.00
3,330000.00,3878.00
4,330000.00,4430.00
3,310000.00,5345.00
3,320698.00,5925.00
3,318000.00,5072.00
3,275397.00,6150.00
3,450600.00,6080.00
4,450165.00,5800.00
3,319000.00,3775.00
3,328000.00,5857.00
4,320000.00,3077.00
4,317000.00,4877.00
3,399000.00,5392.00
3,314029.00,5560.00
3,309000.00,4754.00
3,320000.00,6028.00
3,321530.00,5710.00
4,597593.00,5723.00
3,387000.00,4691.00
3,398000.00,6058.00
3,275000.00,4741.00
4,285000.00,3904.00
3,390000.00,6000.00
3,289000.00,5207.00
3,300685.00,6050.00
3,320000.00,4103.00
5,499000.00,4124.00
3,285000.00,5327.00
3,399000.00,6186.00
4,368000.00,5576.00
4,349000.00,4915.00
3,315000.00,4992.00
3,240000.00,3816.00
3,315000.00,6176.00
5,369000.00,3527.00
4,329000.00,4589.00
3,295000.00,4609.00
3,349000.00,6123.00
4,420000.00,3922.00
3,288000.00,3840.00
3,245000.00,5104.00
3,310000.00,3875.00
3,370000.00,5477.00
3,360000.00,6207.00
4,338921.00,6050.00
4,790000.00,6077.00
3,299000.00,5059.00
3,345000.00,4866.00
3,380000.00,5135.00
3,288446.00,5966.00
3,260000.00,4643.00
3,330000.00,4654.00
3,335590.00,5610.00
3,263000.00,5923.00
5,650000.00,4083.00
3,289000.00,6021.00
3,310000.00,3904.00
3,345000.00,4662.00
3,355000.00,4438.00
3,385000.00,6210.00
3,294000.00,5765.00
3,337000.00,5591.00
3,295000.00,4609.00
3,390000.00,4382.00
3,315000.00,4922.00
3,299000.00,4241.00
3,266000.00,5542.00
3,278000.00,4680.00
5,328000.00,4539.00
3,362600.00,5578.00
3,344000.00,5548.00
3,374000.00,5582.00
5,495000.00,3300.00
3,340000.00,4304.00
3,359000.00,6190.00
4,497000.00,3913.00
3,340000.00,5231.00
3,394674.00,5867.00
3,259000.00,5511.00
3,325000.00,5328.00
3,285000.00,5938.00
3,349000.00,5817.00
3,390000.00,4659.00
3,408456.00,6200.00
3,340000.00,5763.00
3,299000.00,5068.00
4,825000.00,5574.00
3,320000.00,5161.00
4,409500.00,5250.00
3,279000.00,5812.00
3,335714.00,5499.00
4,435000.00,5577.00
4,511017.00,6020.00
4,599000.00,5546.00
3,481000.00,5992.00
4,619000.00,5627.00
4,410000.00,4141.00
3,290000.00,5370.00
3,320000.00,5246.00
4,663000.00,5816.00
3,292040.00,5960.00
4,365000.00,5119.00
3,353941.00,5900.00
3,423523.00,6100.00
3,280000.00,5833.00
4,499000.00,4990.00
4,419000.00,4060.00
4,493116.00,5845.00
3,450000.00,4412.00
5,530000.00,5889.00
3,342000.00,4071.00
3,275000.00,5851.00
3,314782.00,6050.00
4,419000.00,5048.00
3,320000.00,4145.00
4,350000.00,3447.00
3,450000.00,5976.00
3,349000.00,4781.00
4,310000.00,4844.00
5,575000.00,5470.00
4,369000.00,3968.00
3,412564.00,5902.00
4,604706.00,5849.00
3,330000.00,5046.00
4,320000.00,4267.00
3,326761.00,6050.00
3,309000.00,4465.00
4,420000.00,4286.00
4,385000.00,3923.00
3,349828.00,6102.00
3,335000.00,5369.00
6,790000.00,6110.00
3,349000.00,5453.00
4,499999.00,5263.00
3,345000.00,5750.00
3,295000.00,3933.00
3,365284.00,5800.00
4,420000.00,4698.00
6,1140000.00,5925.00
3,312967.00,6050.00
3,324668.00,5925.00
4,319000.00,5063.00
4,350000.00,4749.00
3,417000.00,4484.00
3,345000.00,5847.00
3,649000.00,5982.00
3,359885.00,5760.00
4,555000.00,5704.00
3,305000.00,3563.00
4,350000.00,4375.00
3,320000.00,3990.00
3,275000.00,5189.00
3,285000.00,5377.00
5,1.00,0.00
3,299233.00,6050.00
4,690000.00,5308.00
4,350000.00,3447.00
3,389000.00,5894.00
3,265000.00,4417.00
4,455000.00,5130.00
3,289000.00,5352.00
3,265000.00,5521.00
3,439900.00,5865.00
4,599000.00,5546.00
5,429000.00,3272.00
4,320000.00,5246.00
3,520000.00,5730.00
4,357372.00,5660.00
3,344101.00,6100.00
3,320000.00,4103.00
3,250000.00,4630.00
3,339000.00,4644.00
3,359000.00,5279.00
3,290000.00,3816.00
3,281632.00,5860.00
4,392000.00,3920.00
3,404644.00,5735.00
4,488000.00,5137.00
3,333994.00,6200.00
4,630000.00,5812.00
3,298000.00,4656.00
3,299000.00,4784.00
3,335000.00,4745.00
3,423420.00,6184.00
3,330000.00,5000.00
3,438822.00,5692.00
3,275000.00,5288.00
4,365000.00,4932.00
3,279875.00,6250.00
3,314782.00,6050.00
3,360000.00,5806.00
3,330000.00,5263.00
3,450000.00,4403.00
3,265000.00,2524.00
3,290000.00,4625.00
3,309000.00,4928.00
3,199000.00,3087.00
4,309900.00,4998.00
3,490000.00,4261.00
3,288446.00,5966.00
3,200000.00,3333.00
3,269000.00,5037.00
3,264000.00,5581.00
3,310000.00,5254.00
4,459000.00,4781.00
3,319000.00,5596.00
3,279000.00,5861.00
3,339000.00,5557.00
3,320000.00,4923.00
3,315000.00,5000.00
3,296700.00,5298.00
5,750000.00,5716.00
3,278000.00,4633.00
4,405000.00,5159.00
4,305000.00,4357.00
3,264000.00,5617.00
3,319900.00,4101.00
3,289000.00,4983.00
3,329000.00,4387.00
5,534420.00,6000.00
3,419000.00,4656.00
4,465000.00,5946.00
3,340000.00,5075.00
3,400000.00,5797.00
4,399900.00,4039.00
3,384395.00,5994.00
3,312000.00,4800.00
3,578000.00,5526.00
3,270000.00,5870.00
3,408456.00,6200.00
3,334928.00,6050.00
3,265000.00,3732.00
3,279000.00,4982.00
3,290000.00,6144.00
3,225000.00,5114.00
4,320000.00,4267.00
3,440000.00,5805.00
3,279000.00,3577.00
3,344000.00,5548.00
3,260000.00,4643.00
3,325000.00,5134.00
3,399000.00,5399.00
3,285000.00,4299.00
4,335011.00,4594.00
4,289000.00,3905.00
3,349742.00,6200.00
3,283000.00,4422.00
3,295000.00,4557.00
3,349188.00,6250.00
5,475000.00,4318.00
5,351000.00,4154.00
4,338921.00,6050.00
5,697600.00,6199.00
3,288891.00,3699.00
3,299000.00,4709.00
4,409000.00,3752.00
3,345000.00,5750.00
3,285000.00,5089.00
3,330000.00,5030.00
3,280000.00,5833.00
3,420000.00,5060.00
3,349742.00,6200.00
3,335606.00,6200.00
3,352691.00,5925.00
3,429458.00,5508.00
6,280000.00,3457.00
4,329000.00,5576.00
3,270000.00,4199.00
3,354000.00,4849.00
4,330000.00,5085.00
4,217700.00,2981.00
3,335000.00,4745.00
3,360000.00,3288.00
3,268000.00,5469.00
3,320000.00,5000.00
4,450000.00,5056.00
4,349000.00,5369.00
3,335606.00,6200.00
3,316994.00,5810.00
3,350000.00,4531.00
3,289000.00,5453.00
4,359900.00,5453.00
4,330000.00,3882.00
4,499000.00,4416.00
3,329000.00,4387.00
3,390000.00,4762.00
4,525000.00,5676.00
3,270000.00,4655.00
3,340464.00,6150.00
4,497580.00,6000.00
4,331000.00,4702.00
4,426932.00,6200.00
4,345000.00,4059.00
4,338921.00,6050.00
3,300000.00,4666.00
3,354413.00,5900.00
3,268500.00,5066.00
4,335000.00,5234.00
4,279000.00,4299.00
3,311360.00,5600.00
3,429000.00,5797.00
3,275397.00,6150.00
3,289000.00,6021.00
3,299000.00,5230.00
4,370000.00,5020.00
3,245000.00,4712.00
3,339000.00,5845.00
3,356019.00,6210.00
3,285000.00,5377.00
4,399900.00,3999.00
3,338000.00,4630.00
3,320771.00,6050.00
3,399000.00,5885.00
3,264000.00,3718.00
5,520000.00,3794.00
3,281865.00,5700.00
3,333000.00,5203.00
3,245000.00,5072.00
3,399000.00,4640.00
4,403979.00,5738.00
4,484132.00,6210.00
3,310401.00,5966.00
3,275000.00,5189.00
3,418000.00,5359.00
3,279000.00,6132.00
3,330000.00,5789.00
3,439000.00,5701.00
3,1100000.00,4280.00
3,346500.00,5250.00
3,410000.00,4881.00
3,465000.00,5812.00
4,499000.00,4455.00
4,365000.00,5119.00
3,433851.00,6089.00
3,259000.00,4887.00
3,390000.00,5132.00
3,239000.00,4527.00
3,410000.00,4534.00
4,419000.00,5238.00
4,473333.00,5778.00
3,312442.00,6100.00
3,305000.00,4692.00
3,260000.00,4333.00
4,444000.00,4268.00
3,530000.00,5487.00
3,210000.00,3717.00
3,300000.00,4286.00
4,400000.00,4000.00
3,295000.00,4557.00
3,351000.00,5661.00
3,399000.00,4988.00
3,414000.00,5595.00
3,430000.00,4971.00
3,334068.00,6150.00
3,265000.00,5019.00
3,360420.00,6000.00
3,210000.00,3889.00
3,308611.00,5966.00
3,299000.00,5330.00
3,269000.00,4804.00
3,207000.00,2996.00
3,439000.00,5949.00
3,250000.00,5102.00
3,295000.00,4470.00
3,339000.00,5297.00
3,200000.00,3333.00
3,648000.00,6231.00
4,350000.00,4730.00
3,344000.00,5504.00
4,513500.00,5706.00
3,408456.00,6200.00
4,599000.00,4573.00
3,235000.00,3489.00
4,350000.00,5469.00
3,320000.00,5161.00
3,405769.00,5869.00
3,359000.00,4378.00
4,310000.00,4139.00
4,460000.00,5750.00
3,356014.00,5660.00
3,369000.00,5766.00
3,229000.00,6026.00
4,525000.00,5676.00
3,299000.00,5068.00
4,370000.00,5000.00
3,405000.00,5151.00
4,419000.00,5238.00
3,560000.00,5333.00
3,279000.00,4359.00
3,299000.00,5068.00
3,267000.00,5394.00
3,265000.00,4226.00
4,390000.00,3000.00
3,290000.00,6170.00
4,450000.00,3672.00
3,275000.00,5851.00
4,334724.00,4590.00
4,450000.00,3462.00
3,329000.00,4693.00
3,363133.00,6100.00
4,652600.00,6199.00
3,310000.00,5150.00
3,300000.00,4286.00
3,425000.00,3952.00
3,278000.00,4633.00
3,335000.00,4718.00
3,335000.00,5776.00
3,329271.00,6150.00
3,317819.00,5710.00
3,345000.00,5750.00
4,777000.00,5013.00
5,429000.00,4290.00
4,340000.00,4789.00
3,350000.00,4545.00
3,274000.00,3468.00
3,354600.00,6000.00
3,289000.00,5453.00
3,299730.00,4882.00
3,380000.00,3866.00
4,334769.00,4590.00
3,245000.00,5104.00
3,329271.00,6150.00
3,268500.00,5066.00
4,474725.00,5832.00
3,410000.00,6119.00
3,233000.00,4236.00
3,410000.00,4607.00
3,338000.00,4568.00
4,350000.00,4375.00
3,299000.00,5068.00
4,338921.00,6050.00
3,299000.00,4619.00
3,348367.00,5710.00
3,284000.00,5680.00
4,210000.00,2459.00
3,305000.00,5755.00
3,298000.00,4656.00
3,364000.00,4715.00
3,300000.00,5357.00
3,298000.00,6208.00
3,345000.00,4618.00
4,396272.00,5724.00
3,299000.00,4614.00
3,309000.00,4851.00
4,350000.00,4375.00
3,318000.00,4576.00
4,420000.00,4200.00
3,316000.00,5040.00
4,825000.00,5658.00
4,340000.00,4789.00
3,290000.00,4531.00
4,360000.00,4068.00
3,350000.00,6140.00
3,264000.00,5617.00
3,299000.00,5068.00
3,346000.00,5291.00
5,550000.00,4661.00
3,374999.00,5515.00
3,459000.00,5810.00
3,335000.00,5715.00
3,345000.00,4481.00
3,385000.00,4966.00
3,308611.00,5966.00
3,328614.00,5810.00
3,340000.00,5231.00
3,353882.00,5900.00
3,284000.00,4515.00
3,256000.00,4571.00
3,377000.00,5891.00
4,299000.00,3987.00
3,279000.00,4982.00
3,329000.00,5672.00
4,715000.00,5347.00
4,345000.00,4030.00
3,310000.00,4648.00
3,260000.00,4860.00
4,455000.00,5130.00
3,332162.00,6150.00
3,427086.00,5940.00
4,345000.00,4839.00
3,415000.00,4560.00
4,339000.00,4297.00
4,331000.00,4299.00
3,450000.00,6000.00
3,395000.00,5085.00
3,265000.00,4121.00
3,319000.00,4311.00
4,810352.00,5724.00
3,328636.00,6050.00
3,299000.00,3785.00
4,319000.00,4833.00
3,299233.00,6050.00
4,259000.00,3700.00
3,268000.00,5057.00
3,290000.00,5370.00
3,275000.00,5851.00
3,245000.00,5104.00
3,235000.00,5000.00
3,320000.00,5096.00
3,286831.00,6050.00
3,320000.00,5976.00
4,429000.00,3575.00
3,342200.00,5800.00
3,229000.00,4053.00
3,259000.00,4887.00
3,320000.00,4267.00
3,260000.00,4887.00
5,375000.00,3456.00
3,380000.00,5156.00
3,465000.00,4773.00
3,330000.00,5000.00
3,305000.00,5083.00
4,247700.00,3372.00
5,579000.00,4991.00
3,310000.00,4777.00
3,349000.00,5132.00
3,280000.00,4366.00
4,448807.00,5808.00
4,330000.00,4459.00
4,350000.00,3500.00
4,391276.00,5660.00
3,345000.00,4887.00
3,285000.00,6038.00
3,338694.00,5700.00
4,449000.00,4196.00
3,195700.00,3558.00
3,368000.00,5493.00
4,295000.00,4538.00
4,289000.00,3400.00
3,340000.00,5231.00
3,335000.00,4786.00
3,305000.00,4919.00
4,499000.00,5198.00
3,399000.00,4649.00
3,364935.00,5580.00
3,330000.00,4925.00
3,326761.00,6050.00
3,275397.00,6150.00
4,280000.00,2443.00
4,462263.00,5655.00
4,490581.00,5849.00
3,260000.00,5417.00
3,849000.00,6064.00
6,890000.00,6138.00
3,216000.00,4800.00
4,435000.00,5438.00
4,369101.00,5760.00
3,349000.00,5915.00
3,308066.00,6050.00
3,355000.00,4494.00
3,354480.00,6000.00
4,513500.00,5706.00
3,360000.00,5651.00
3,385000.00,4268.00
6,750000.00,4970.00
3,301452.00,5511.00
4,325000.00,4392.00
4,300000.00,4705.00
3,399000.00,5134.00
3,310000.00,4844.00
3,260000.00,4392.00
3,325070.00,5810.00
3,290000.00,5415.00
4,420000.00,4196.00
3,340439.00,5560.00
3,409401.00,5900.00
4,329000.00,4569.00
3,344000.00,5513.00
3,299000.00,2990.00
3,399000.00,5392.00
3,270000.00,5882.00
4,455000.00,5130.00
4,530000.00,5354.00
3,260000.00,5417.00
4,558000.00,6000.00
4,359000.00,4603.00
3,482500.00,5079.00
3,450000.00,5945.00
4,474725.00,5832.00
3,279000.00,4982.00
3,274000.00,4281.00
4,328000.00,4539.00
3,260000.00,4392.00
3,325983.00,5700.00
3,398000.00,4067.00
4,400000.00,4545.00
3,385000.00,5687.00
3,279875.00,6250.00
3,320000.00,4776.00
3,353395.00,6093.00
4,450000.00,3629.00
4,425000.00,5000.00
3,295210.00,4027.00
3,350000.00,5072.00
3,329000.00,4985.00
3,288488.00,5860.00
3,298000.00,4656.00
3,298000.00,3386.00
4,499000.00,4892.00
3,364000.00,5909.00
3,310000.00,4844.00
3,265000.00,5638.00
3,397000.00,4363.00
3,298000.00,4656.00
4,396979.00,5760.00
5,690000.00,5000.00
3,365000.00,4728.00
3,290000.00,5800.00
4,365000.00,5119.00
3,289000.00,3705.00
3,259000.00,3159.00
3,360000.00,4675.00
4,360000.00,4865.00
3,310000.00,4231.00
3,319985.00,6150.00
3,210000.00,3933.00
3,409000.00,4398.00
3,307000.00,4873.00
3,259000.00,4887.00
3,360000.00,4425.00
3,315000.00,6058.00
3,400991.00,5717.00
3,225000.00,4818.00
4,380000.00,4780.00
3,217921.00,3694.00
6,600000.00,4000.00
3,272000.00,5440.00
3,267000.00,5621.00
4,340000.00,4802.00
3,215000.00,3152.00
4,305000.00,4919.00
3,390000.00,4382.00
3,380932.00,5940.00
3,285000.00,4524.00
4,315000.00,3150.00
3,307000.00,4723.00
3,280000.00,5833.00
5,530000.00,6163.00
4,715000.00,5500.00
3,303779.00,5966.00
3,325000.00,5094.00
3,364935.00,5589.00
4,340000.00,4802.00
3,610000.00,5980.00
5,760000.00,5556.00
3,383143.00,5925.00
3,225000.00,3555.00
3,265000.00,5521.00
3,331816.00,5900.00
3,245000.00,5104.00
3,345622.00,5800.00
3,310000.00,4557.00
3,290000.00,6170.00
4,407100.00,5750.00
3,350954.00,6156.00
3,369000.00,4473.00
3,308066.00,6050.00
3,324214.00,5710.00
3,345000.00,4516.00
3,370000.00,5606.00
3,328607.00,6100.00
3,380000.00,5672.00
3,339000.00,5485.00
4,350000.00,5469.00
3,319680.00,6000.00
3,330000.00,4074.00
3,329000.00,4165.00
3,295000.00,4338.00
3,280000.00,5477.00
3,310673.00,6100.00
3,340000.00,5199.00
5,690000.00,5000.00
3,400000.00,6154.00
4,340000.00,4802.00
3,299000.00,5436.00
3,265000.00,3681.00
3,276873.00,6150.00
3,269000.00,5604.00
3,263000.00,5977.00
3,286500.00,5406.00
3,325000.00,5078.00
4,375000.00,4747.00
4,523000.00,5505.00
3,245000.00,5072.00
3,320000.00,5161.00
3,320000.00,5000.00
3,307000.00,4730.00
3,424098.00,6189.00
3,340000.00,5965.00
3,368000.00,5493.00
3,275000.00,5189.00
3,390000.00,5963.00
3,170850.00,3330.00
3,313585.00,5900.00
4,343171.00,5710.00
3,229000.00,6026.00
3,275397.00,6150.00
3,310000.00,4844.00
3,298000.00,4783.00
3,362340.00,4062.00
3,278000.00,5864.00
3,234000.00,3337.00
3,290588.00,6150.00
3,295546.00,5966.00
3,397000.00,4363.00
4,528180.00,6000.00
3,394487.00,6100.00
3,395000.00,5367.00
4,349000.00,4716.00
3,305000.00,4811.00
3,459000.00,4250.00
3,326761.00,6050.00
4,464000.00,5949.00
3,371000.00,4077.00
3,299000.00,4739.00
3,363785.00,5580.00
3,363133.00,6100.00
4,491820.00,6000.00
3,360000.00,6122.00
3,282839.00,5966.00
4,319000.00,5063.00
3,359000.00,5279.00
3,296560.00,5966.00
4,1000000.00,6024.00
3,312000.00,4394.00
3,320770.00,5810.00
4,360000.00,4865.00
4,310000.00,4178.00
5,499000.00,3945.00
3,312000.00,4875.00
3,262000.00,5000.00
3,281312.00,5960.00
3,305000.00,4067.00
4,430000.00,4123.00
3,278000.00,4633.00
3,330000.00,5500.00
3,380000.00,5938.00
3,344000.00,5504.00
3,329000.00,4387.00
3,350000.00,3804.00
3,264000.00,3718.00
5,319500.00,5071.00
4,650000.00,4083.00
3,350000.00,5327.00
3,315000.00,4922.00
3,300000.00,4087.00
4,435000.00,3680.00
5,776205.00,5497.00
4,429000.00,3575.00
3,298000.00,4656.00
3,280000.00,4321.00
5,445000.00,2829.00
3,385825.00,6100.00
3,310000.00,4769.00
4,239900.00,2528.00
4,768200.00,4589.00
3,295000.00,6146.00
3,318000.00,4576.00
3,315000.00,5250.00
3,380000.00,5672.00
3,265000.00,5603.00
3,288446.00,5966.00
3,345000.00,4618.00
3,335000.00,5210.00
3,199000.00,2895.00
3,297000.00,5824.00
3,330193.00,6100.00
4,480000.00,5000.00
3,349000.00,5629.00
3,324000.00,4765.00
3,278000.00,4680.00
4,448185.00,5508.00
3,243000.00,3797.00
3,338800.00,5600.00
3,320000.00,5000.00
4,495000.00,3808.00
3,240000.00,3810.00
4,333000.00,5203.00
4,449000.00,3621.00
3,298000.00,4635.00
4,513500.00,5706.00
3,419000.00,4604.00
3,416424.00,6069.00
4,443967.00,5723.00
3,424958.00,5902.00
3,375000.00,4121.00
3,245000.00,5104.00
3,327000.00,5369.00
3,359000.00,5772.00
3,364695.00,6150.00
3,320000.00,6038.00
3,321845.00,5900.00
3,326761.00,6050.00
4,449000.00,3483.00
3,305000.00,4552.00
4,369000.00,3968.00
3,325000.00,4221.00
3,319000.00,4431.00
3,321000.00,5630.00
4,349000.00,4847.00
3,389000.00,5059.00
3,389000.00,5557.00
3,309000.00,4828.00
4,419000.00,5238.00
3,303083.00,5900.00
4,350000.00,4375.00
3,258000.00,4868.00
3,254500.00,5347.00
3,308611.00,5966.00
4,334979.00,4593.00
4,350000.00,4730.00
4,319000.00,5072.00
3,339000.00,5215.00
3,245000.00,5072.00
5,690000.00,5149.00
4,470996.00,5902.00
3,324000.00,4765.00
3,219999.00,4663.00
5,475000.00,4318.00
3,385825.00,6100.00
3,210000.00,4375.00
3,365000.00,4803.00
3,325000.00,3652.00
3,210000.00,4459.00
3,290000.00,4462.00
3,289000.00,5453.00
3,324668.00,5925.00
3,303779.00,5966.00
4,269000.00,4138.00
4,320000.00,4267.00
3,245000.00,3769.00
3,279000.00,4359.00
3,255000.00,5312.00
4,755000.00,5247.00
3,290000.00,5415.00
4,338921.00,6050.00
3,580000.00,6170.00
3,329000.00,5062.00
3,308611.00,5966.00
3,299000.00,4746.00
3,459000.00,5810.00
3,348572.00,5900.00
5,699000.00,5140.00
3,320000.00,5079.00
3,384395.00,5994.00
3,289000.00,5352.00
3,299000.00,5068.00
3,330000.00,5500.00
3,279000.00,5936.00
3,319985.00,6150.00
4,380000.00,4756.00
3,270000.00,5625.00
3,315000.00,4922.00
3,210000.00,3889.00
3,401695.00,5868.00
3,280000.00,4444.00
4,289000.00,4225.00
3,374730.00,5925.00
3,309000.00,4984.00
3,278000.00,4633.00
3,308000.00,5133.00
3,325000.00,4333.00
3,319000.00,6019.00
3,305440.00,4600.00
3,427086.00,5940.00
4,467651.00,5724.00
3,326648.00,5600.00
3,330000.00,5077.00
3,404990.00,5480.00
3,231041.00,5660.00
4,304516.00,4956.00
4,305000.00,4919.00
5,377000.00,5095.00
3,334068.00,6150.00
3,335000.00,4745.00
3,330000.00,5000.00
4,300000.00,3571.00
4,465000.00,5950.00
3,330388.00,5490.00
3,255000.00,5312.00
3,387050.00,6102.00
3,310000.00,4844.00
4,611619.00,5872.00
4,340000.00,4789.00
3,319000.00,4915.00
3,299000.00,5537.00
4,359900.00,3332.00
3,402000.00,5982.00
3,415515.00,5902.00
3,242000.00,4246.00
3,299000.00,5537.00
3,355000.00,3944.00
3,296560.00,5966.00
5,470000.00,3615.00
3,409000.00,3437.00
4,319999.00,4269.00
3,293778.00,5700.00
4,349900.00,5184.00
3,270000.00,4219.00
3,279000.00,4982.00
3,357000.00,6103.00
3,328607.00,6100.00
3,394487.00,6100.00
3,329000.00,5351.00
3,290000.00,3556.00
3,265000.00,5048.00
4,405000.00,5192.00
3,380000.00,3878.00
3,350000.00,4557.00
3,429000.00,5571.00
3,275000.00,5851.00
4,409000.00,4756.00
3,340000.00,5673.00
4,570000.00,4672.00
3,369000.00,4473.00
3,279000.00,5812.00
4,450000.00,4412.00
3,405000.00,3785.00
3,397000.00,4372.00
3,268693.00,4313.00
3,334068.00,6150.00
3,247705.00,5350.00
4,1000000.00,6200.00
3,339000.00,6108.00
3,360000.00,6122.00
4,349000.00,4847.00
3,325000.00,5328.00
3,299233.00,6050.00
3,280000.00,4308.00
3,310000.00,4777.00
3,225000.00,3309.00
3,399000.00,5392.00
3,329000.00,5351.00
3,449000.00,5612.00
4,390710.00,5660.00
3,380000.00,4810.00
4,545000.00,5561.00
4,420000.00,3925.00
3,305000.00,5545.00
3,263000.00,5977.00
4,345000.00,4059.00
3,299000.00,5230.00
3,308000.00,4005.00
3,324000.00,4765.00
3,333994.00,6200.00
3,312362.00,6050.00
4,287000.00,3369.00
3,263000.00,4235.00
3,305000.00,3547.00
3,319985.00,6150.00
3,273000.00,3456.00
3,330000.00,5077.00
3,270000.00,4199.00
4,298000.00,3973.00
3,305000.00,4443.00
4,349000.00,5369.00
5,549000.00,3389.00
4,316000.00,4976.00
3,441378.00,6200.00
4,315000.00,4632.00
3,259000.00,4981.00
3,355618.00,5660.00
3,350000.00,4950.00
4,349000.00,4685.00
4,599000.00,4860.00
4,569000.00,5035.00
3,368433.00,5850.00
3,304964.00,5800.00
4,513500.00,5706.00
4,385000.00,3775.00
3,254500.00,4757.00
3,339000.00,5322.00
4,358787.00,5660.00
3,355000.00,3944.00
3,337000.00,5617.00
3,285000.00,4318.00
3,352923.00,6156.00
3,318828.00,5904.00
3,349000.00,5721.00
4,379000.00,4120.00
